Candidate.Ref,DOJ.Extended,Duration.to.accept.offer,Notice.period,Offered.band,Pecent.hike.expected.in.CTC,Percent.hike.offered.in.CTC,Percent.difference.CTC,Joining.Bonus,Candidate.relocate.actual,Gender,Candidate.Source,Rex.in.Yrs,LOB,Location,Age,Status
3538628,No,1,30,E1,25,-10,-28,No,No,Male,Direct,1,INFRA,Chennai,34,1
3538635,No,6,30,E2,18.41,-12.37,-26,Yes,No,Male,Employee Referral,10,CSMP,Bangalore,34,0
3538811,No,14,0,E2,17.57,17.57,0,No,No,Male,Employee Referral,5,INFRA,Noida,34,1
3540194,Yes,28,60,E1,75.68,75.68,0,Yes,Yes,Male,Employee Referral,3,AXON,Noida,34,1
3544439,Yes,23,30,E2,77.78,33.33,-25,No,No,Male,Agency,5,INFRA,Chennai,34,1
3544465,No,21,0,E2,20.06,4.52,-12.94,Yes,No,Male,Employee Referral,11,CSMP,Bangalore,34,1
3544483,No,3,30,E1,22.22,55.56,27.27,No,Yes,Male,Employee Referral,4,AXON,Noida,34,1
3544726,Yes,1,30,E1,25,-10,-28,No,No,Male,Direct,1,INFRA,Ahmedabad,34,0
3544822,No,3,30,E1,36,-20,-41.18,No,No,Male,Direct,1,INFRA,Mumbai,34,1
3544845,No,1,30,E1,38.46,34.62,-2.78,No,No,Male,Direct,3,AXON,Kolkata,34,1
3544858,No,13,30,E1,67.08,42.86,-14.5,No,No,Male,Direct,4,INFRA,Others,34,1
3544919,No,4,0,E1,25,30,4,No,No,Male,Direct,1,INFRA,Chennai,34,1
3544926,No,15,45,E1,30,40,7.69,No,No,Male,Direct,4,AXON,Kolkata,34,0
3544963,No,4,0,E1,25,25,0,No,No,Female,Direct,1,INFRA,Chennai,34,1
3545073,Yes,14,30,E1,27.91,27.91,0,No,Yes,Male,Employee Referral,4,ETS,Chennai,34,1
3545155,No,2,30,E1,57.14,64.29,4.55,No,No,Male,Agency,4,ERS,Chennai,34,1
3545160,Yes,5,60,E1,66.67,50,-10,No,No,Male,Agency,2,ERS,Chennai,34,1
3545274,No,28,30,E1,25,25,0,No,Yes,Male,Direct,2,INFRA,Hyderabad,34,1
3545294,Yes,28,30,E1,64.71,52.94,-7.14,No,Yes,Male,Employee Referral,3,ERS,Bangalore,34,1
3545376,Yes,20,30,E1,19.05,23.81,4,Yes,No,Female,Direct,3,AXON,Noida,34,1
3545588,No,0,30,E1,53.85,38.46,-10,No,No,Male,Direct,3,INFRA,Mumbai,34,1
3545746,No,27,30,E1,11.11,11.11,0,No,Yes,Female,Direct,2,AXON,Kolkata,34,1
3545999,Yes,5,45,E1,20,10,-8.33,No,No,Male,Direct,3,EAS,Chennai,34,1
3546090,Yes,11,30,E2,36.36,36.36,0,No,No,Male,Employee Referral,6,INFRA,Chennai,34,1
3547515,No,1,0,E1,46.67,44,-1.82,No,No,Male,Employee Referral,1,INFRA,Noida,34,1
3576106,Yes,39,30,E2,36.36,55.45,14,No,No,Male,Employee Referral,6,ETS,Hyderabad,34,1
3576681,No,24,45,E1,144.57,144.57,0,No,No,Male,Direct,3,BFSI,Bangalore,34,1
3576784,No,2,30,E1,52.03,35.14,-11.11,No,Yes,Male,Agency,2,ERS,Chennai,34,1
3577070,No,8,30,E1,4.21,-6.21,-10,No,No,Female,Direct,2,ERS,Chennai,34,1
3577108,No,16,30,E1,44.44,-44.44,-61.54,No,No,Female,Direct,3,INFRA,Mumbai,34,1
3577117,No,1,0,E2,44.44,-17.78,-43.08,No,No,Male,Employee Referral,3,INFRA,Mumbai,34,1
3577122,Yes,7,30,E2,44.44,37.78,-4.62,No,No,Male,Direct,3,INFRA,Mumbai,34,0
3577175,Yes,5,30,E2,19.05,19.05,0,No,No,Female,Direct,7,BFSI,Hyderabad,34,1
3577229,Yes,40,30,E2,45.45,45.45,0,No,No,Female,Direct,6,BFSI,Mumbai,34,1
3577320,Yes,40,45,E1,33.33,48.89,11.67,No,No,Male,Employee Referral,3,ETS,Chennai,34,0
3577361,No,18,30,E1,112.77,70.21,-20,No,No,Male,Direct,3,ERS,Chennai,34,1
3577383,Yes,3,0,E2,42.86,42.86,0,No,No,Female,Employee Referral,6,ETS,Bangalore,34,1
3577521,Yes,18,0,E1,55.56,33.33,-14.29,No,No,Male,Employee Referral,4,ERS,Noida,34,1
3577568,Yes,7,30,E1,50,56.25,4.17,No,No,Male,Agency,3,ERS,Bangalore,34,1
3577590,No,19,30,E1,11.11,11.11,0,No,Yes,Male,Employee Referral,2,AXON,Kolkata,34,1
3577701,No,25,30,E2,31.07,-5.34,-27.78,No,Yes,Male,Direct,6,AXON,Bangalore,34,1
3577724,No,1,0,E1,50,20,-20,No,No,Male,Agency,1,INFRA,Chennai,34,1
3577947,No,0,0,E1,0,42.86,42.86,No,Yes,Female,Employee Referral,4,ERS,Chennai,34,1
3577965,Yes,3,30,E3,21.74,17.15,-3.77,Yes,No,Male,Agency,6,INFRA,Noida,34,1
3578191,Yes,5,45,E1,44.44,37.78,-4.62,No,No,Male,Employee Referral,5,ERS,Noida,34,0
3578241,No,2,0,E1,46.67,66.67,13.64,No,No,Male,Employee Referral,2,INFRA,Noida,34,1
3582300,Yes,11,0,E2,66.67,66.67,0,No,No,Male,Employee Referral,3,INFRA,Noida,34,1
3582374,No,2,30,E1,191.67,122.22,-23.81,No,No,Male,Agency,2,ERS,Bangalore,34,0
3582561,No,12,30,E1,62.5,50,-7.69,No,Yes,Male,Direct,3,ETS,Noida,34,1
3582667,No,17,45,E1,11.25,11.25,0,No,No,Male,Direct,4,CSMP,Noida,34,1
3582790,Yes,8,30,E1,41.18,38.82,-1.67,No,No,Male,Direct,3,ERS,Noida,34,1
3583012,No,21,30,E1,50,48.33,-1.11,No,No,Female,Direct,2,CSMP,Noida,34,1
3583161,No,3,30,E1,33.33,33.33,0,No,No,Male,Direct,3,ETS,Hyderabad,34,1
3583258,No,3,30,E1,46.67,44,-1.82,No,No,Male,Employee Referral,1,INFRA,Noida,34,1
3583384,No,0,30,E1,66.67,44,-13.6,No,No,Male,Employee Referral,1,INFRA,Noida,34,1
3583453,No,2,0,E1,46.67,44,-1.82,No,No,Female,Employee Referral,1,INFRA,Noida,34,1
3587325,Yes,7,30,E1,44.44,33.33,-7.69,No,Yes,Male,Employee Referral,3,EAS,Gurgaon,34,1
3587458,Yes,1,30,E2,-5.21,-5.21,0,No,No,Male,Employee Referral,8,ERS,Noida,34,1
3587530,No,1,0,E1,20,4,-13.33,No,No,Male,Direct,1,INFRA,Gurgaon,34,1
3587594,No,1,30,E1,35.59,16.95,-13.75,No,Yes,Male,Agency,5,ERS,Chennai,34,1
3587779,No,5,60,E2,100,100,0,No,No,Male,Direct,4,INFRA,Chennai,34,1
3587969,Yes,16,60,E1,33.33,-25,-43.75,No,No,Male,Direct,3,EAS,Hyderabad,34,0
3587975,Yes,37,30,E1,45.83,71.88,17.86,No,No,Male,Employee Referral,8,INFRA,Mumbai,34,1
3588128,No,4,60,E1,31.73,31.73,0,Yes,No,Male,Direct,4,Healthcare,Noida,34,1
3588170,No,30,60,E1,52.78,52.78,0,No,No,Male,Direct,3,ERS,Bangalore,34,1
3588319,No,28,90,E1,26.05,26.05,0,No,No,Female,Employee Referral,2,ERS,Bangalore,34,1
3588405,Yes,28,30,E2,5.06,5.06,0,No,No,Male,Direct,10,EAS,Chennai,34,1
3588434,Yes,7,30,E2,57.14,35.71,-13.64,No,No,Male,Agency,5,ERS,Bangalore,34,1
3588489,No,5,30,E1,30,14.58,-11.86,No,Yes,Male,Direct,4,AXON,Kolkata,34,1
3588525,No,2,30,E2,12.5,12.5,0,No,Yes,Male,Direct,5,INFRA,Noida,34,1
3588618,No,0,30,E2,121.99,63.93,-26.15,No,No,Male,Employee Referral,3,INFRA,Chennai,34,1
3588635,Yes,42,0,E2,30,21.79,-6.31,No,No,Male,Direct,6,EAS,Hyderabad,34,1
3588645,Yes,28,30,E2,35,25,-7.41,No,No,Male,Direct,6,EAS,Hyderabad,34,1
3588738,Yes,14,30,E1,31.25,56.25,19.05,No,No,Male,Direct,4,INFRA,Mumbai,34,1
3588799,Yes,13,60,E1,33.33,13.33,-15,No,No,Male,Direct,7,INFRA,Mumbai,34,1
3588803,Yes,21,30,E1,36,20,-11.76,No,No,Male,Direct,4,INFRA,Mumbai,34,1
3588807,No,2,30,E1,122.22,44.44,-35,No,No,Male,Direct,1,INFRA,Cochin,34,1
3588811,No,4,30,E1,33.33,42.86,7.14,No,No,Male,Direct,3,INFRA,Noida,34,1
3588826,Yes,16,30,E3,2.83,-12.6,-15,No,No,Male,Agency,11,ERS,Noida,34,1
3588834,No,23,30,E1,30.77,31.54,0.59,No,No,Male,Direct,5,INFRA,Mumbai,34,1
3589150,Yes,11,90,E1,51.9,46.84,-3.33,Yes,No,Female,Employee Referral,3,ETS,Chennai,34,1
3592183,Yes,6,0,E1,42.86,42.86,0,No,No,Male,Direct,0,INFRA,Noida,34,1
3594182,No,1,0,E1,66.67,20,-28,No,No,Male,Employee Referral,1,INFRA,Noida,34,1
3599361,No,3,0,E1,50,45.83,-2.78,No,Yes,Male,Agency,3,ERS,Chennai,34,1
3599482,No,1,30,E1,50,30,-13.33,No,No,Male,Agency,1,INFRA,Chennai,34,1
3599535,No,3,30,E1,40.63,40.63,0,No,No,Male,Agency,3,ERS,Bangalore,34,1
3599548,No,4,30,E1,42.86,39.29,-2.5,No,Yes,Male,Agency,2,ERS,Chennai,34,1
3599581,Yes,25,45,E1,54.32,29.63,-16,No,No,Male,Agency,2,ERS,Noida,34,1
3599611,No,4,30,E1,90.48,66.67,-12.5,No,No,Male,Agency,2,ERS,Bangalore,34,1
3599637,Yes,5,0,E1,25,47.92,18.33,No,Yes,Female,Agency,3,ERS,Chennai,34,1
3599675,No,3,30,E1,40,33.33,-4.76,No,Yes,Male,Agency,2,ERS,Chennai,34,1
3599704,Yes,1,30,E1,33.33,23.61,-7.29,No,Yes,Male,Agency,3,ERS,Chennai,34,1
3599714,No,4,0,E1,25,23.61,-1.11,No,Yes,Male,Agency,3,ERS,Chennai,34,1
3599722,No,0,0,E2,33.33,33.33,0,No,No,Male,Employee Referral,3,INFRA,Noida,34,1
3599755,Yes,1,30,E1,50,65,10,No,No,Male,Agency,1,INFRA,Chennai,34,1
3599763,No,1,0,E1,21.5,23.36,1.54,No,Yes,Male,Direct,3,ETS,Chennai,34,1
3599823,Yes,11,30,E1,25,45.83,16.67,No,No,Male,Agency,2,ERS,Noida,34,1
3599872,Yes,1,30,E1,38.89,73.61,25,No,No,Male,Agency,1,ERS,Noida,34,1
3599934,No,1,30,E1,30.43,13.04,-13.33,No,No,Male,Direct,1,INFRA,Noida,34,1
3600029,No,6,30,E1,33.93,28.57,-4,No,Yes,Male,Agency,2,ERS,Chennai,34,1
3600044,No,7,30,E1,108.7,69.57,-18.75,No,No,Male,Agency,2,ERS,Bangalore,34,1
3600157,No,5,0,E1,27.78,27.78,0,No,Yes,Male,Agency,4,ERS,Chennai,34,1
3600159,Yes,31,30,E1,76.47,70.59,-3.33,No,No,Male,Direct,3,BFSI,Bangalore,34,1
3600169,Yes,0,30,E1,50,42.86,-4.76,No,Yes,Male,Agency,2,ERS,Chennai,34,1
3600182,No,12,30,E1,61.54,53.85,-4.76,No,No,Male,Agency,2,ERS,Bangalore,34,1
3600207,Yes,25,30,E1,66.67,66.67,0,No,Yes,Male,Agency,2,ERS,Chennai,34,1
3600277,No,4,30,E1,44.23,44.23,0,No,No,Male,Agency,3,ERS,Bangalore,34,1
3600360,No,3,0,E1,50,37.5,-8.33,No,No,Female,Direct,3,INFRA,Chennai,34,1
3600420,No,3,30,E2,91.67,57.09,-18.04,No,Yes,Male,Agency,2,INFRA,Gurgaon,34,1
3600457,No,0,30,E1,31.25,40.63,7.14,No,Yes,Male,Agency,3,ERS,Chennai,34,1
3600517,No,10,90,E1,25,28.13,2.5,No,No,Male,Employee Referral,3,EAS,Bangalore,34,1
3600525,No,6,30,E1,94.44,94.44,0,No,No,Male,Agency,2,ERS,Chennai,34,1
3600539,Yes,3,30,E2,33.33,28.33,-3.75,No,No,Male,Direct,6,ERS,Bangalore,34,0
3600565,No,4,30,E1,66.67,94.44,16.67,No,No,Male,Agency,3,ERS,Chennai,34,0
3600591,No,2,0,E1,33.33,29.63,-2.78,No,No,Male,Agency,2,ERS,Chennai,34,1
3600671,No,0,60,E2,33.33,-14.58,-35.94,No,No,Male,Direct,6,INFRA,Noida,34,1
3600728,Yes,2,30,E1,78.57,48.81,-16.67,No,No,Male,Agency,4,BFSI,Bangalore,34,1
3600813,Yes,37,30,E1,41.67,41.67,0,No,No,Male,Direct,3,ERS,Chennai,34,1
3600824,No,4,45,E1,108.33,83.33,-12,No,No,Male,Agency,2,CSMP,Chennai,34,1
3600829,Yes,10,0,E2,86.67,60,-14.29,No,No,Male,Agency,8,BFSI,Bangalore,34,1
3600833,Yes,33,30,E1,30.77,26.92,-2.94,No,Yes,Male,Direct,6,EAS,Chennai,34,1
3600998,Yes,21,60,E2,96.43,96.43,0,No,No,Male,Direct,3,INFRA,Chennai,34,1
3601161,Yes,41,30,E2,32.08,32.08,0,No,No,Female,Direct,6,INFRA,Noida,34,1
3601205,No,1,0,E1,64.47,53.51,-6.67,No,No,Female,Employee Referral,4,AXON,Noida,34,1
3605689,No,8,0,E1,84.21,84.21,0,Yes,Yes,Male,Direct,3,ETS,Bangalore,34,1
3605890,No,26,90,E1,0,0,0,No,No,Female,Direct,1,BFSI,Chennai,34,1
3606202,No,2,30,E1,0,4.65,4.65,No,No,Female,Agency,5,ERS,Pune,34,1
3606220,Yes,6,0,E1,34.62,25,-7.14,Yes,No,Male,Agency,4,ERS,Noida,34,1
3606306,Yes,28,45,E1,100,100,0,No,Yes,Female,Direct,3,ERS,Chennai,34,1
3606318,No,32,30,E2,20,20,0,Yes,Yes,Male,Direct,6,ERS,Bangalore,34,1
3606401,No,0,30,E1,66.67,66.67,0,No,No,Male,Agency,2,ERS,Noida,34,1
3606508,Yes,0,30,E2,66.67,66.67,0,No,No,Male,Direct,5,INFRA,Gurgaon,34,1
3606574,Yes,31,30,E1,91.18,61.76,-15.38,Yes,Yes,Male,Direct,3,ERS,Chennai,34,1
3606763,Yes,40,30,E1,86.57,86.57,0,No,Yes,Male,Direct,5,EAS,Noida,34,1
3606810,Yes,22,30,E1,66.67,40,-16,No,No,Female,Employee Referral,3,INFRA,Noida,34,1
3606853,No,11,30,E1,90.48,66.67,-12.5,No,Yes,Male,Agency,3,ERS,Chennai,34,1
3607007,No,-1,0,E1,44.51,44.51,0,No,No,Female,Direct,4,INFRA,Bangalore,34,1
3607029,No,10,0,E1,45.45,45.45,0,No,Yes,Male,Direct,4,ETS,Noida,34,1
3607129,Yes,24,30,E1,40.63,56.25,11.11,No,Yes,Male,Agency,3,EAS,Chennai,34,1
3607147,No,3,30,E1,60,66.67,4.17,No,Yes,Male,Direct,3,ETS,Hyderabad,34,1
3607200,Yes,16,30,E1,33.33,6.67,-20,No,No,Male,Direct,1,INFRA,Mumbai,34,1
3607223,Yes,23,30,E2,44.44,-11.11,-38.46,No,No,Male,Direct,5,INFRA,Bangalore,34,1
3607225,Yes,16,30,E1,30.95,30.95,0,No,Yes,Male,Direct,4,ETS,Bangalore,34,1
3607236,No,0,45,E3,36.36,36.36,0,No,No,Male,Direct,22,ERS,Chennai,34,1
3607578,Yes,33,30,E2,0,-11.4,-11.4,Yes,No,Male,Employee Referral,10,EAS,Noida,34,1
3607598,No,44,30,E1,57.34,39.86,-11.11,Yes,Yes,Female,Direct,2,ERS,Hyderabad,34,1
3607642,Yes,18,60,E1,33.93,33.93,0,No,No,Male,Direct,2,ERS,Chennai,34,1
3607703,Yes,29,30,E2,30.77,30.77,0,No,No,Male,Employee Referral,5,INFRA,Noida,34,1
3608107,No,17,30,E1,86.57,49.25,-20,No,Yes,Male,Employee Referral,3,ERS,Noida,34,1
3611450,Yes,9,60,E2,23.81,14.29,-7.69,Yes,No,Male,Employee Referral,8,ETS,Chennai,34,1
3611596,No,0,30,E1,100,100,0,No,No,Male,Direct,3,INFRA,Bangalore,34,1
3611691,No,0,30,E2,16.67,4.17,-10.71,No,No,Male,Agency,6,INFRA,Noida,34,1
3612096,Yes,2,60,E2,25,0,-20,No,Yes,Male,Direct,5,EAS,Chennai,34,1
3612211,No,1,0,E2,6.25,-28.13,-32.35,Yes,No,Female,Employee Referral,9,ERS,Noida,34,1
3612285,No,21,30,E2,40.35,29.82,-7.5,Yes,No,Male,Agency,7,ERS,Bangalore,34,1
3612451,No,2,30,E1,46.67,44,-1.82,No,No,Male,Employee Referral,1,INFRA,Noida,34,1
3612664,Yes,6,30,E2,28.57,25.71,-2.22,No,Yes,Male,Employee Referral,15,ERS,Chennai,34,1
3612737,Yes,16,0,E1,61.76,55.88,-3.64,No,No,Female,Agency,2,ERS,Hyderabad,34,1
3612791,Yes,16,30,E1,51.16,51.16,0,Yes,No,Male,Agency,4,ERS,Hyderabad,34,1
3612843,No,0,60,E2,18.28,16.13,-1.82,Yes,Yes,Female,Direct,4,AXON,Noida,34,1
3612858,Yes,5,0,E1,19.57,19.57,0,No,No,Male,Direct,5,ETS,Chennai,34,1
3612866,No,0,0,E1,50,8,-28,No,No,Male,Agency,1,INFRA,Noida,34,1
3612934,No,5,30,E1,32.35,32.35,0,No,Yes,Male,Agency,3,ERS,Chennai,34,1
3612936,Yes,35,0,E2,7.27,7.27,0,No,No,Male,Direct,9,EAS,Chennai,34,1
3612966,Yes,2,0,E1,44.44,33.33,-7.69,No,No,Male,Direct,3,EAS,Chennai,34,1
3613057,No,1,30,E1,25,25,0,No,No,Male,Employee Referral,7,ETS,Noida,34,0
3613305,No,2,30,E1,28.21,23.08,-4,No,No,Female,Direct,1,INFRA,Noida,34,0
3613962,Yes,6,0,E2,7.14,7.14,0,No,No,Male,Employee Referral,8,INFRA,Chennai,34,1
3616952,No,1,0,E3,5.26,0,-5,No,No,Male,Employee Referral,13,ERS,Bangalore,34,1
3617144,Yes,9,0,E1,29.41,17.65,-9.09,No,No,Male,Direct,9,AXON,Bangalore,34,1
3617382,Yes,26,0,E2,42.86,42.86,0,No,No,Male,Employee Referral,4,INFRA,Noida,34,1
3617402,Yes,10,0,E1,-2.99,-2.99,0,No,No,Male,Direct,2,CSMP,Noida,34,1
3617434,No,1,90,E3,44.44,277.78,161.54,No,No,Male,Agency,9,ETS,Bangalore,34,1
3617566,Yes,21,30,E1,105.56,66.67,-18.92,No,No,Male,Direct,2,ERS,Chennai,34,1
3617596,Yes,39,30,E1,18.75,6.25,-10.53,No,Yes,Male,Direct,3,ERS,Chennai,34,1
3617621,Yes,34,30,E2,31.02,31.02,0,No,No,Male,Direct,7,BFSI,Mumbai,34,0
3617787,No,1,0,E1,50,37.5,-8.33,No,No,Male,Employee Referral,2,INFRA,Chennai,34,0
3617812,No,2,0,E1,50,50,0,No,No,Male,Direct,3,INFRA,Chennai,34,0
3617899,No,32,30,E1,57.38,45.28,-7.69,No,No,Female,Employee Referral,3,ERS,Pune,34,1
3617940,Yes,28,30,E2,54.26,17.02,-24.14,No,No,Male,Direct,7,ERS,Chennai,34,1
3617942,Yes,5,30,E1,102.7,8.11,-46.67,No,No,Male,Direct,3,ETS,Bangalore,34,1
3617962,No,7,30,E1,66.67,133.33,40,No,No,Male,Employee Referral,5,ETS,Bangalore,34,1
3617970,Yes,2,30,E1,50,37.5,-8.33,No,No,Male,Agency,2,INFRA,Bangalore,34,1
3618238,Yes,17,30,E1,42.86,42.86,0,No,No,Male,Direct,3,INFRA,Noida,34,1
3618293,No,0,30,E2,35.71,39.29,2.63,Yes,No,Male,Direct,5,AXON,Bangalore,34,1
3618342,Yes,6,30,E1,25,25,0,No,Yes,Male,Agency,5,AXON,Noida,34,1
3618375,No,2,0,E2,37.5,31.25,-4.55,No,No,Female,Agency,6,ERS,Noida,34,1
3618684,No,7,30,E1,42.86,42.86,0,No,No,Female,Direct,2,ERS,Noida,34,1
3618701,Yes,2,30,E1,38.89,-16.67,-40,No,No,Male,Direct,1,INFRA,Cochin,34,1
3618736,No,35,30,E1,80.95,80.95,0,No,Yes,Female,Direct,2,ERS,Chennai,34,1
3618738,No,2,30,E1,50,16.67,-22.22,No,Yes,Female,Direct,2,ERS,Chennai,34,1
3618759,Yes,13,30,E2,33.33,50.83,13.13,No,Yes,Male,Direct,6,EAS,Hyderabad,34,1
3618776,No,7,0,E1,54.21,54.21,0,No,No,Female,Employee Referral,2,INFRA,Noida,34,1
3618836,No,13,30,E2,70,137.5,39.71,Yes,No,Male,Direct,7,ETS,Bangalore,34,1
3619017,No,27,90,E1,57.89,44.74,-8.33,Yes,No,Male,Employee Referral,4,ERS,Chennai,34,1
3619090,No,5,0,E1,45.16,43.55,-1.11,No,No,Male,Employee Referral,2,CSMP,Chennai,34,1
3621790,No,0,0,E3,25.76,15.56,-8.11,Yes,No,Male,Employee Referral,14,AXON,Hyderabad,34,1
3621817,No,34,30,E1,70.79,70.79,0,No,No,Female,Direct,2,ERS,Chennai,34,1
3622033,No,0,30,E1,26.98,26.98,0,Yes,No,Male,Direct,5,ETS,Noida,34,0
3622047,Yes,18,0,E1,51.52,40.69,-7.14,No,No,Female,Agency,3,ERS,Pune,34,1
3622112,Yes,6,30,E1,45.83,43.75,-1.43,No,No,Female,Employee Referral,2,ERS,Chennai,34,1
3622179,No,1,60,E2,14.94,24.14,8,No,No,Male,Direct,5,AXON,Hyderabad,34,1
3622218,Yes,16,0,E1,60,40,-12.5,No,No,Male,Direct,3,ERS,Bangalore,34,1
3622262,No,7,30,E1,25,35.42,8.33,No,No,Male,Employee Referral,6,ETS,Noida,34,1
3622403,Yes,38,45,E1,27.9,23.97,-3.08,Yes,Yes,Male,Direct,7,ERS,Chennai,34,1
3622428,No,10,30,E1,169.61,154.9,-5.45,No,No,Male,Employee Referral,3,CSMP,Noida,34,1
3622485,Yes,18,30,E1,31.4,41.28,7.52,No,Yes,Male,Direct,7,ERS,Chennai,34,1
3622683,No,0,30,E1,16.67,18.33,1.43,No,No,Male,Agency,2,ERS,Chennai,34,1
3622688,Yes,12,30,E1,22.22,33.33,9.09,Yes,Yes,Male,Direct,4,EAS,Chennai,34,1
3622701,No,0,30,E1,100,133.33,16.67,No,No,Male,Agency,2,ERS,Chennai,34,0
3622753,No,2,60,E2,40,40,0,No,No,Male,Direct,9,INFRA,Noida,34,1
3622765,No,3,30,E1,153.33,133.33,-7.89,No,No,Female,Agency,2,ERS,Bangalore,34,0
3622788,Yes,38,30,E2,42.86,16.07,-18.75,No,Yes,Male,Employee Referral,6,INFRA,Noida,34,1
3622804,Yes,2,0,E3,15.67,49.25,29.03,Yes,No,Male,Direct,11,ETS,Bangalore,34,0
3622835,Yes,9,60,E2,34.41,20.97,-10,No,No,Male,Direct,5,INFRA,Noida,34,1
3622867,Yes,1,0,E2,111.11,11.11,-47.37,No,Yes,Male,Direct,3,INFRA,Noida,34,1
3622994,No,10,0,E1,32.05,26.77,-4,No,No,Female,Agency,1,INFRA,Chennai,34,1
3623106,No,2,0,E2,50,100,33.33,No,No,Male,Direct,5,INFRA,Hyderabad,34,1
3623207,Yes,6,0,E2,10.26,7.69,-2.33,Yes,No,Female,Direct,8,ERS,Bangalore,34,1
3623344,No,2,0,E1,50,50,0,No,No,Female,Employee Referral,3,INFRA,Bangalore,34,1
3625589,No,4,30,E1,42.86,54.29,8,No,No,Female,Direct,2,INFRA,Chennai,34,0
3625625,Yes,26,30,E3,42.86,42.86,0,No,No,Male,Direct,20,INFRA,Mumbai,34,0
3625908,No,1,30,E1,60,60,0,No,Yes,Male,Agency,4,ERS,Chennai,34,1
3626041,Yes,6,30,E1,50,50,0,No,Yes,Male,Agency,3,ERS,Chennai,34,1
3627401,No,0,30,E2,38.3,32.98,-3.85,No,Yes,Male,Employee Referral,4,INFRA,Chennai,34,1
3631499,No,31,30,E1,50,48.33,-1.11,No,No,Male,Agency,3,CSMP,Chennai,34,1
3631630,No,1,30,E1,56.25,50,-4,No,No,Female,Direct,1,INFRA,Noida,34,1
3631825,No,32,30,E1,78.57,58.93,-11,No,No,Male,Agency,3,CSMP,Chennai,34,1
3631872,No,1,0,E1,22.73,-1.82,-20,No,No,Male,Employee Referral,1,INFRA,Noida,34,1
3631916,Yes,1,30,E1,78.57,7.14,-40,No,No,Male,Direct,3,INFRA,Chennai,34,1
3631957,No,1,30,E2,30.77,29.07,-1.3,No,No,Female,Agency,3,INFRA,Noida,34,1
3632133,No,0,0,E1,50,47.5,-1.67,No,No,Male,Agency,3,ERS,Bangalore,34,1
3632237,No,1,30,E2,75,75,0,No,No,Male,Direct,2,INFRA,Chennai,34,1
3632418,Yes,23,30,E1,33.33,33.33,0,No,No,Male,Agency,4,ERS,Bangalore,34,1
3632490,No,3,60,E2,50,25,-16.67,No,No,Male,Employee Referral,5,INFRA,Chennai,34,1
3632492,No,2,0,E2,30,25,-3.85,No,No,Male,Agency,8,BFSI,Bangalore,34,0
3632502,No,2,0,E1,116.67,108.33,-3.85,No,No,Female,Employee Referral,3,ETS,Chennai,34,1
3632739,No,21,60,E1,75.68,70.27,-3.08,No,No,Male,Agency,4,BFSI,Bangalore,34,1
3632819,No,5,30,E2,35.57,35.57,0,No,No,Female,Agency,8,BFSI,Bangalore,34,1
3632855,Yes,1,0,E2,0.57,0.57,0,No,No,Male,Agency,11,BFSI,Chennai,34,1
3632880,Yes,36,0,E2,7.73,7.73,0,No,No,Male,Agency,7,BFSI,Chennai,34,1
3632913,Yes,6,30,E1,54.29,42.86,-7.41,No,No,Male,Direct,3,ERS,Bangalore,34,1
3632925,Yes,13,60,E2,32.92,32.92,0,No,No,Male,Agency,5,BFSI,Chennai,34,1
3632938,Yes,21,30,E1,14.16,14.16,0,No,No,Female,Agency,5,BFSI,Bangalore,34,1
3632941,No,2,0,E1,44,50,4.17,No,Yes,Male,Agency,1,ERS,Chennai,34,1
3632955,No,19,0,E1,13.48,-7.88,-18.82,Yes,Yes,Male,Agency,3,ERS,Chennai,34,1
3633236,Yes,24,60,E1,28.57,28.57,0,No,No,Male,Employee Referral,5,EAS,Chennai,34,1
3633730,No,0,30,E1,50,-25,-50,No,No,Female,Employee Referral,2,INFRA,Chennai,34,1
3633837,Yes,35,30,E2,22.81,22.81,0,No,Yes,Male,Employee Referral,4,INFRA,Chennai,34,1
3636221,No,2,90,E2,0,19.05,19.05,Yes,Yes,Male,Direct,10,ERS,Chennai,34,1
3636560,No,2,30,E1,50,65,10,No,No,Male,Agency,2,INFRA,Chennai,34,1
3636801,Yes,11,0,E2,52.44,46.34,-4,Yes,No,Male,Direct,8,AXON,Hyderabad,34,1
3636841,No,25,30,E2,25,-7.17,-25.73,No,Yes,Male,Employee Referral,5,INFRA,Chennai,34,1
3636853,No,24,30,E2,44.44,38.89,-3.85,No,Yes,Male,Employee Referral,4,INFRA,Chennai,34,1
3637036,No,8,30,E1,39.71,32.35,-5.26,No,Yes,Male,Direct,3,ERS,Chennai,34,1
3637313,No,8,30,E1,66.67,66.67,0,No,No,Male,Employee Referral,1,INFRA,Kolkata,34,1
3637334,No,0,0,E1,20.37,33.33,10.77,No,No,Female,Agency,1,ERS,Chennai,34,1
3637393,No,1,45,E1,50,41.67,-5.56,No,Yes,Male,Direct,2,ERS,Chennai,34,1
3637396,Yes,8,0,E2,45.45,9.09,-25,No,No,Male,Direct,6,INFRA,Chennai,34,0
3637428,No,32,30,E1,26.51,6.02,-16.19,No,No,Male,Direct,4,AXON,Hyderabad,34,1
3637501,Yes,30,30,E1,45.45,36.36,-6.25,No,No,Male,Employee Referral,4,EAS,Gurgaon,34,1
3637518,No,16,45,E1,150,150,0,No,Yes,Male,Direct,2,ERS,Chennai,34,1
